transaction_id;product_id;customer_id;transaction_date;online_order;order_status;brand;product_line;product_class;product_size;list_price;standard_cost
316;62;1414;8/1/17;False;Approved;Solex;Standard;medium;medium;478,16;298,72
317;90;2202;6/19/17;True;Approved;Norco Bicycles;Standard;low;medium;363,01;290,41
318;32;2144;5/31/17;True;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
319;65;1033;10/9/17;True;Approved;WeareA2B;Standard;medium;medium;1807,45;778,69
320;15;2157;6/20/17;True;Approved;Norco Bicycles;Standard;low;medium;958,74;748,90
321;36;1097;1/23/17;False;Approved;Solex;Standard;low;medium;945,04;507,58
322;12;2757;4/19/17;False;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
323;67;87;11/8/17;True;Approved;Norco Bicycles;Road;medium;medium;544,05;376,84
324;87;2049;10/11/17;False;Approved;OHM Cycles;Standard;medium;medium;1636,9;44,71
325;62;952;11/14/17;True;Approved;Solex;Standard;medium;medium;478,16;298,72
326;55;1745;1/20/17;False;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
327;1;40;5/9/17;True;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
328;98;372;10/17/17;True;Approved;Trek Bicycles;Standard;high;medium;358,39;215,03
329;79;1627;8/11/17;True;Approved;Norco Bicycles;Standard;medium;medium;1555,58;818,01
330;1;444;11/15/17;False;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
331;61;217;5/23/17;False;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
332;71;1656;8/2/17;True;Approved;Solex;Standard;high;large;1842,92;1105,75
333;58;485;12/16/17;True;Approved;OHM Cycles;Road;medium;medium;1280,28;829,51
334;86;2252;2/21/17;False;Approved;Norco Bicycles;Road;high;large;774,53;464,72
335;95;3103;11/1/17;False;Approved;Giant Bicycles;Standard;medium;large;569,56;528,43
336;55;506;10/5/17;True;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
337;82;1615;10/30/17;;Approved;Norco Bicycles;Standard;high;medium;1148,64;689,18
338;32;1881;1/2/17;True;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
339;65;2903;12/4/17;True;Approved;WeareA2B;Standard;medium;medium;1807,45;778,69
340;49;1274;12/16/17;False;Approved;Trek Bicycles;Road;medium;medium;533,51;400,13
341;1;1443;8/27/17;False;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
342;24;2091;3/14/17;False;Approved;Solex;Road;medium;large;1777,8;820,78
343;61;1478;3/11/17;;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
344;7;1493;7/9/17;False;Approved;Giant Bicycles;Standard;medium;small;1311,44;1167,18
345;84;1614;3/21/17;False;Approved;Giant Bicycles;Road;medium;medium;792,9;594,68
346;48;476;7/19/17;False;Approved;WeareA2B;Standard;medium;medium;1762,96;950,52
347;16;1777;4/12/17;True;Approved;Norco Bicycles;Standard;high;small;1661,92;1479,11
348;40;940;8/11/17;False;Approved;OHM Cycles;Standard;high;medium;1458,17;874,90
349;100;2930;10/20/17;True;Approved;Norco Bicycles;Road;medium;medium;1036,59;206,35
350;27;2354;10/26/17;True;Approved;Trek Bicycles;Standard;medium;medium;499,53;388,72
351;59;1582;6/15/17;False;Approved;Solex;Standard;medium;large;1061,56;733,58
352;34;416;6/19/17;False;Approved;Norco Bicycles;Road;high;large;774,53;464,72
353;18;1013;4/20/17;True;Approved;Norco Bicycles;Standard;high;medium;1148,64;689,18
354;83;533;11/14/17;False;Approved;Solex;Touring;medium;large;2083,94;675,03
355;82;968;3/22/17;True;Approved;Giant Bicycles;Road;medium;medium;1538,99;829,65
356;88;727;7/9/17;True;Approved;Norco Bicycles;Standard;medium;medium;1198,46;381,10
357;77;1160;4/13/17;False;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
358;6;3425;12/6/17;True;Approved;OHM Cycles;Standard;high;medium;227,88;136,73
359;10;1614;11/10/17;True;Approved;Solex;Standard;medium;medium;1945,43;333,18
360;69;2140;4/26/17;True;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
361;15;2589;1/31/17;False;Approved;WeareA2B;Standard;medium;medium;1292,84;13,44
362;7;2920;9/22/17;True;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
363;73;62;8/14/17;True;Approved;Solex;Standard;medium;medium;1945,43;333,18
364;32;1112;9/13/17;False;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
365;39;1995;5/3/17;True;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
366;28;1965;8/22/17;False;Approved;Norco Bicycles;Standard;medium;small;1216,14;1082,36
367;0;1614;3/10/17;False;Approved;;;;;850,89;
368;25;366;1/24/17;True;Approved;OHM Cycles;Standard;high;medium;2005,66;1203,40
369;32;2682;7/29/17;False;Approved;Giant Bicycles;Standard;high;medium;1179;707,40
370;78;2993;8/3/17;True;Approved;Giant Bicycles;Standard;medium;large;1765,3;709,48
371;44;1887;8/28/17;False;Approved;WeareA2B;Standard;medium;medium;1769,64;108,76
372;56;1692;8/16/17;True;Approved;OHM Cycles;Standard;medium;medium;183,86;137,90
373;1;1927;6/24/17;False;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
374;15;2567;3/7/17;False;Approved;Norco Bicycles;Standard;low;medium;958,74;748,90
375;17;3276;7/5/17;True;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
376;0;1808;2/9/17;False;Approved;Solex;Standard;medium;medium;478,16;298,72
377;7;2368;10/17/17;False;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
378;53;470;10/27/17;False;Approved;OHM Cycles;Standard;medium;medium;795,34;101,58
379;20;3270;3/3/17;False;Approved;Trek Bicycles;Standard;medium;small;1775,81;1580,47
380;3;1683;8/20/17;True;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
381;14;880;9/18/17;True;Approved;Solex;Standard;high;large;1842,92;1105,75
382;83;309;12/2/17;True;Approved;Solex;Touring;medium;large;2083,94;675,03
383;39;1698;11/28/17;True;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
384;67;1434;8/28/17;False;Approved;Solex;Standard;medium;large;1071,23;380,74
385;40;2712;5/14/17;False;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
386;13;892;10/1/17;False;Approved;Solex;Standard;medium;medium;1163,89;589,27
387;100;832;10/15/17;True;Approved;Norco Bicycles;Road;medium;medium;1036,59;206,35
388;35;1033;5/3/17;True;Approved;Trek Bicycles;Standard;low;medium;1057,51;154,40
389;17;2834;2/15/17;True;Approved;Solex;Standard;high;medium;1024,66;614,80
390;79;3015;1/4/17;False;Approved;Norco Bicycles;Standard;medium;medium;1555,58;818,01
391;86;3484;10/12/17;False;Approved;Norco Bicycles;Road;high;large;774,53;464,72
392;9;2775;3/19/17;False;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
393;58;1208;8/30/17;True;Approved;OHM Cycles;Standard;medium;medium;912,52;141,40
394;58;2109;6/29/17;False;Approved;OHM Cycles;Road;medium;medium;1280,28;829,51
395;43;3195;10/12/17;True;Approved;Solex;Standard;medium;medium;1151,96;649,49
396;88;3366;6/27/17;True;Approved;Norco Bicycles;Standard;medium;medium;1198,46;381,10
397;15;2492;2/27/17;False;Approved;WeareA2B;Standard;medium;medium;1292,84;13,44
398;6;389;3/12/17;True;Approved;OHM Cycles;Standard;high;medium;227,88;136,73
399;83;1306;12/18/17;;Approved;Solex;Touring;medium;large;2083,94;675,03
400;0;552;7/24/17;True;Approved;Solex;Standard;medium;medium;71,49;53,62
401;82;3009;5/5/17;False;Approved;Giant Bicycles;Road;medium;medium;1538,99;829,65
402;88;2925;6/14/17;False;Approved;Norco Bicycles;Standard;medium;medium;1198,46;381,10
403;14;140;2/17/17;False;Approved;Trek Bicycles;Standard;medium;small;1386,84;1234,29
404;67;209;9/14/17;True;Approved;Norco Bicycles;Road;medium;medium;544,05;376,84
405;76;225;6/19/17;False;Approved;WeareA2B;Standard;low;medium;642,31;513,85
406;0;1595;4/17/17;False;Approved;Trek Bicycles;Standard;high;medium;358,39;215,03
407;0;2559;6/14/17;True;Approved;;;;;710,59;
408;18;769;12/11/17;False;Approved;Solex;Standard;medium;medium;575,27;431,45
409;23;1282;5/8/17;False;Approved;Norco Bicycles;Mountain;low;small;688,63;612,88
410;82;2377;3/7/17;False;Approved;Giant Bicycles;Road;medium;medium;1538,99;829,65
411;62;3355;12/30/17;False;Approved;Solex;Standard;medium;medium;478,16;298,72
412;20;2350;5/11/17;True;Approved;Trek Bicycles;Standard;medium;small;1775,81;1580,47
413;60;720;9/9/17;False;Approved;Giant Bicycles;Standard;high;small;1977,36;1759,85
414;65;3249;2/2/17;True;Approved;WeareA2B;Standard;medium;medium;1807,45;778,69
415;76;2939;10/1/17;True;Approved;WeareA2B;Standard;low;medium;642,31;513,85
416;17;1035;11/3/17;True;Approved;Solex;Standard;high;medium;1024,66;614,80
417;73;492;10/2/17;False;Approved;Solex;Standard;medium;medium;1945,43;333,18
418;39;3100;12/10/17;True;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
419;34;1586;4/19/17;False;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
420;97;31;5/25/17;True;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
421;9;887;4/28/17;False;Approved;Norco Bicycles;Standard;medium;small;1216,14;1082,36
422;11;3356;8/26/17;False;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
423;82;2498;9/15/17;True;Approved;Giant Bicycles;Road;medium;medium;1538,99;829,65
424;96;3415;3/3/17;True;Approved;Giant Bicycles;Standard;medium;large;1635,3;993,66
425;28;2828;9/6/17;False;Approved;Solex;Road;medium;small;1703,52;1516,13
426;39;3117;4/24/17;True;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
427;70;2850;11/19/17;False;Approved;Trek Bicycles;Standard;high;medium;495,72;297,43
428;62;2779;11/30/17;True;Approved;Solex;Standard;medium;medium;478,16;298,72
429;84;683;12/15/17;False;Approved;Trek Bicycles;Road;medium;medium;290,62;215,14
430;21;2342;10/26/17;False;Approved;Solex;Standard;medium;large;1071,23;380,74
431;7;3388;2/12/17;False;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
432;79;1968;6/19/17;True;Approved;Norco Bicycles;Standard;medium;medium;1555,58;818,01
433;39;2923;12/17/17;True;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
434;67;15;3/10/17;False;Approved;Norco Bicycles;Road;medium;medium;544,05;376,84
435;4;2659;7/22/17;True;Approved;Solex;Standard;medium;medium;1483,2;99,59
436;96;3417;9/26/17;True;Approved;WeareA2B;Road;low;small;1172,78;1043,77
437;13;1862;8/27/17;True;Approved;Solex;Standard;medium;medium;1577,53;826,51
438;76;1670;4/17/17;False;Approved;WeareA2B;Standard;low;medium;642,31;513,85
439;33;2126;12/5/17;True;Approved;Giant Bicycles;Standard;medium;small;1311,44;1167,18
440;54;2702;10/20/17;True;Approved;WeareA2B;Standard;medium;medium;1292,84;13,44
441;93;125;2/25/17;True;Approved;WeareA2B;Standard;medium;medium;1065,03;230,09
442;63;750;4/24/17;True;Approved;Solex;Standard;medium;medium;1483,2;99,59
443;52;359;1/25/17;False;Approved;OHM Cycles;Road;medium;medium;1280,28;829,51
444;33;2820;9/10/17;False;Approved;Giant Bicycles;Standard;medium;small;1311,44;1167,18
445;65;850;11/25/17;True;Approved;WeareA2B;Standard;medium;medium;1807,45;778,69
446;50;3072;5/23/17;False;Approved;WeareA2B;Standard;medium;small;175,89;131,92
447;0;820;6/23/17;False;Approved;Solex;Standard;medium;medium;71,49;53,62
448;4;919;9/28/17;True;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
449;26;1250;3/31/17;False;Approved;WeareA2B;Standard;medium;medium;1992,93;762,63
450;5;1655;5/1/17;False;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
451;29;1194;12/2/17;True;Approved;Norco Bicycles;Road;medium;medium;543,39;407,54
452;80;234;3/20/17;False;Approved;Trek Bicycles;Standard;medium;large;1469,44;596,55
453;9;724;11/22/17;False;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
454;9;1976;5/3/17;False;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
455;24;193;8/16/17;True;Approved;Solex;Road;medium;large;1777,8;820,78
456;84;1588;1/30/17;True;Approved;Giant Bicycles;Road;medium;medium;792,9;594,68
457;100;290;10/10/17;False;Approved;Norco Bicycles;Road;medium;medium;1036,59;206,35
458;7;167;3/25/17;False;Approved;Giant Bicycles;Standard;medium;small;1311,44;1167,18
459;51;2821;4/29/17;True;Approved;OHM Cycles;Standard;high;medium;2005,66;1203,40
460;21;1201;8/7/17;False;Approved;Solex;Standard;medium;large;1071,23;380,74
461;46;893;7/9/17;False;Approved;Solex;Standard;low;medium;1289,85;74,51
462;62;2794;9/5/17;True;Approved;Solex;Standard;medium;medium;478,16;298,72
463;96;3166;7/14/17;True;Approved;WeareA2B;Road;low;small;1172,78;1043,77
464;81;1422;10/13/17;False;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
465;31;3476;4/17/17;False;Approved;Giant Bicycles;Standard;medium;medium;230,91;173,18
466;13;505;6/24/17;True;Approved;Solex;Standard;medium;medium;1577,53;826,51
467;59;1132;10/15/17;False;Approved;Solex;Standard;medium;large;1061,56;733,58
468;53;2363;11/2/17;True;Approved;OHM Cycles;Standard;medium;medium;795,34;101,58
469;12;1816;10/11/17;False;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
470;18;73;4/30/17;False;Approved;Solex;Standard;medium;medium;575,27;431,45
471;18;647;1/21/17;True;Approved;Solex;Standard;medium;medium;575,27;431,45
472;2;1304;2/9/17;True;Approved;Giant Bicycles;Road;low;small;590,26;525,33
473;25;344;11/11/17;False;Approved;OHM Cycles;Standard;high;medium;2005,66;1203,40
474;18;1001;10/7/17;True;Approved;Solex;Standard;medium;medium;575,27;431,45
475;16;2724;8/10/17;False;Approved;Norco Bicycles;Standard;high;small;1661,92;1479,11
476;21;1787;8/19/17;True;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
477;73;367;2/12/17;;Approved;Solex;Standard;medium;medium;1945,43;333,18
478;98;524;1/18/17;True;Approved;Trek Bicycles;Standard;high;medium;358,39;215,03
479;69;479;9/8/17;True;Approved;Giant Bicycles;Road;medium;medium;792,9;594,68
480;52;1782;4/17/17;True;Approved;OHM Cycles;Road;medium;medium;1280,28;829,51
481;16;361;3/15/17;True;Approved;Norco Bicycles;Standard;high;small;1661,92;1479,11
482;17;1135;4/22/17;False;Approved;Solex;Standard;high;medium;1024,66;614,80
483;59;1591;2/15/17;True;Approved;Solex;Standard;medium;large;1061,56;733,58
484;3;941;5/4/17;True;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
485;87;804;3/17/17;False;Approved;OHM Cycles;Standard;medium;medium;1636,9;44,71
486;25;2729;7/24/17;True;Approved;Giant Bicycles;Road;medium;medium;1538,99;829,65
487;27;223;2/15/17;True;Approved;Trek Bicycles;Standard;medium;medium;499,53;388,72
488;10;1571;9/9/17;True;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
489;82;2747;1/25/17;False;Approved;Norco Bicycles;Standard;high;medium;1148,64;689,18
490;11;506;4/12/17;True;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
491;32;2676;12/10/17;True;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
492;90;547;1/11/17;True;Approved;Norco Bicycles;Standard;low;medium;363,01;290,41
493;44;2623;12/3/17;True;Approved;WeareA2B;Standard;medium;medium;1769,64;108,76
494;92;1509;11/16/17;True;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
495;21;479;8/9/17;True;Approved;Solex;Standard;medium;large;1071,23;380,74
496;0;661;11/8/17;False;Approved;Norco Bicycles;Standard;low;medium;363,01;290,41
497;62;1854;12/30/17;True;Approved;Solex;Standard;high;medium;1024,66;614,80
498;72;125;5/29/17;False;Approved;Norco Bicycles;Standard;medium;medium;360,4;270,30
499;22;1037;7/19/17;False;Approved;WeareA2B;Standard;medium;medium;60,34;45,26
500;79;1446;2/2/17;True;Approved;Norco Bicycles;Standard;medium;medium;1555,58;818,01
501;28;2810;7/25/17;True;Approved;Norco Bicycles;Standard;medium;small;1216,14;1082,36
502;77;500;6/13/17;True;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
503;87;2468;8/7/17;True;Approved;OHM Cycles;Standard;medium;medium;1636,9;44,71
504;5;1785;3/10/17;False;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
505;66;2560;7/9/17;False;Approved;Giant Bicycles;Road;low;small;590,26;525,33
506;66;1853;12/4/17;False;Approved;Giant Bicycles;Road;low;small;590,26;525,33
507;71;3468;9/2/17;True;Approved;Solex;Standard;high;large;1842,92;1105,75
508;91;3389;3/24/17;False;Approved;Solex;Standard;medium;medium;100,35;75,26
509;17;3015;7/28/17;False;Approved;Solex;Standard;high;medium;1024,66;614,80
510;85;3073;4/23/17;True;Approved;WeareA2B;Standard;medium;medium;752,64;205,36
511;24;683;7/4/17;True;Approved;Solex;Road;medium;large;1777,8;820,78
512;62;1020;10/2/17;True;Approved;Solex;Standard;medium;medium;478,16;298,72
513;0;1052;11/29/17;False;Approved;Trek Bicycles;Road;medium;medium;533,51;400,13
514;57;1679;1/2/17;True;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
515;53;3330;11/18/17;False;Approved;OHM Cycles;Standard;medium;medium;795,34;101,58
516;43;1591;5/3/17;False;Approved;Solex;Standard;medium;medium;1151,96;649,49
517;77;311;1/1/17;True;Approved;WeareA2B;Standard;medium;medium;1769,64;108,76
518;84;1996;11/25/17;False;Approved;Trek Bicycles;Road;medium;medium;290,62;215,14
519;77;997;10/19/17;True;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
520;88;1276;9/21/17;False;Approved;Norco Bicycles;Standard;medium;medium;1198,46;381,10
521;92;693;2/18/17;False;Approved;WeareA2B;Standard;medium;small;1415,01;1259,36
522;7;3013;1/26/17;False;Approved;Giant Bicycles;Standard;medium;small;1311,44;1167,18
523;84;2234;1/7/17;True;Approved;Trek Bicycles;Road;medium;medium;290,62;215,14
524;99;1171;2/10/17;True;Approved;OHM Cycles;Standard;medium;medium;1227,34;770,89
525;37;1849;4/27/17;False;Approved;OHM Cycles;Standard;low;medium;1793,43;248,82
526;20;827;4/2/17;True;Approved;Trek Bicycles;Standard;medium;small;1775,81;1580,47
527;14;1499;8/27/17;True;Approved;Trek Bicycles;Standard;medium;small;1386,84;1234,29
528;42;2233;5/4/17;True;Approved;OHM Cycles;Road;medium;small;1810;1610,90
529;6;103;6/3/17;True;Approved;OHM Cycles;Standard;high;medium;227,88;136,73
530;62;1202;3/31/17;;Approved;Solex;Standard;medium;medium;478,16;298,72
531;22;1494;6/10/17;True;Approved;WeareA2B;Standard;medium;medium;60,34;45,26
532;77;1559;10/15/17;True;Approved;WeareA2B;Standard;medium;medium;1769,64;108,76
533;57;3381;2/9/17;False;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
534;14;1517;4/8/17;False;Approved;Trek Bicycles;Standard;medium;small;1386,84;1234,29
535;30;776;10/28/17;True;Approved;OHM Cycles;Standard;medium;medium;1227,34;770,89
536;36;1018;12/3/17;True;Approved;Solex;Standard;low;medium;945,04;507,58
537;4;3280;8/18/17;True;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
538;74;1042;3/23/17;False;Approved;WeareA2B;Standard;medium;medium;1762,96;950,52
539;38;1312;9/4/17;True;Approved;Solex;Standard;medium;medium;1577,53;826,51
540;40;682;9/2/17;True;Approved;OHM Cycles;Standard;high;medium;1458,17;874,90
541;80;1499;4/13/17;True;Approved;OHM Cycles;Touring;low;medium;1073,07;933,84
542;96;1555;7/8/17;False;Approved;Giant Bicycles;Standard;medium;large;1635,3;993,66
543;45;246;12/3/17;False;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
544;0;2734;5/19/17;True;Approved;Giant Bicycles;Standard;medium;medium;230,91;173,18
545;45;2336;5/19/17;False;Approved;Solex;Standard;medium;medium;441,49;84,99
546;73;2391;8/21/17;True;Approved;Solex;Standard;medium;medium;1945,43;333,18
547;94;2139;6/26/17;True;Approved;Giant Bicycles;Standard;medium;large;1635,3;993,66
548;89;867;3/6/17;True;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
549;1;543;1/25/17;False;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
550;77;2839;9/5/17;False;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
551;0;3382;10/15/17;True;Approved;OHM Cycles;Standard;high;medium;227,88;136,73
